Product ID;Product Position;Promotion;Sales Volume;Product Position
200116;Front of Store;No;1139;Front of Store
200117;Front of Store;Yes;1582;Front of Store
200118;End-cap;No;1017;End-cap
200119;Front of Store;Yes;1289;Front of Store
200120;Aisle;Yes;1273;Aisle
200121;End-cap;Yes;1287;End-cap
200122;Aisle;Yes;1571;Aisle
200123;Front of Store;No;864;Front of Store
200124;Aisle;Yes;1533;Aisle
200125;Front of Store;Yes;1451;Front of Store
200126;Front of Store;No;989;Front of Store
200127;Aisle;No;904;Aisle
200128;Aisle;Yes;1268;Aisle
200129;End-cap;Yes;1553;End-cap
200130;Aisle;No;858;Aisle
200131;Front of Store;Yes;1393;Front of Store
200132;Aisle;No;771;Aisle
200133;Aisle;No;825;Aisle
200134;Aisle;No;782;Aisle
200135;Aisle;Yes;1694;Aisle
200136;Aisle;No;887;Aisle
200137;End-cap;Yes;1123;End-cap
200138;End-cap;Yes;1485;End-cap
200139;Front of Store;No;1099;Front of Store
200140;Aisle;No;999;Aisle
200141;Aisle;No;803;Aisle
200142;End-cap;Yes;1495;End-cap
200143;Front of Store;Yes;1356;Front of Store
200144;End-cap;Yes;1196;End-cap
200145;End-cap;No;838;End-cap
200146;Aisle;Yes;1487;Aisle
200147;Front of Store;Yes;1658;Front of Store
200148;Front of Store;Yes;1306;Front of Store
200149;End-cap;No;942;End-cap
200150;Aisle;No;898;Aisle
200151;Aisle;No;776;Aisle
200152;Aisle;No;916;Aisle
200153;End-cap;Yes;1511;End-cap
200154;Aisle;No;838;Aisle
200155;Front of Store;Yes;1427;Front of Store
200156;Front of Store;No;865;Front of Store
200157;End-cap;No;827;End-cap
200158;End-cap;No;1060;End-cap
200159;Front of Store;Yes;1495;Front of Store
200160;End-cap;Yes;1649;End-cap
200161;End-cap;No;878;End-cap
200162;End-cap;Yes;1532;End-cap
200163;Aisle;No;880;Aisle
200164;Front of Store;Yes;1146;Front of Store
200165;Front of Store;No;956;Front of Store
200166;Aisle;No;949;Aisle
200167;End-cap;No;819;End-cap
200168;Aisle;Yes;1227;Aisle
200169;Aisle;No;976;Aisle
200170;Aisle;Yes;1326;Aisle
200171;End-cap;No;712;End-cap
200172;Front of Store;No;829;Front of Store
200173;Front of Store;No;782;Front of Store
200174;Aisle;Yes;1164;Aisle
200175;Aisle;Yes;1466;Aisle
200176;Aisle;No;879;Aisle
200177;End-cap;No;1002;End-cap
200178;End-cap;Yes;1512;End-cap
200179;Front of Store;No;886;Front of Store
200180;End-cap;Yes;1241;End-cap
200181;Aisle;Yes;1812;Aisle
200182;End-cap;No;912;End-cap
200183;Aisle;No;740;Aisle
200184;Front of Store;No;901;Front of Store
200185;End-cap;Yes;1295;End-cap
200186;Front of Store;Yes;1550;Front of Store
200187;End-cap;No;897;End-cap
200188;Aisle;No;824;Aisle
200189;Front of Store;No;779;Front of Store
200190;Front of Store;Yes;1317;Front of Store
200191;Aisle;No;848;Aisle
200192;Aisle;No;1019;Aisle
200193;Front of Store;No;938;Front of Store
200194;End-cap;No;884;End-cap
200195;End-cap;Yes;1383;End-cap
200196;Aisle;No;814;Aisle
200197;Front of Store;No;803;Front of Store
200198;Aisle;No;895;Aisle
200199;Aisle;Yes;1578;Aisle
200200;End-cap;Yes;1803;End-cap
200201;Aisle;No;1041;Aisle
200202;Aisle;Yes;1588;Aisle
200203;End-cap;No;778;End-cap
200204;End-cap;Yes;1436;End-cap
200205;End-cap;Yes;1539;End-cap
200206;End-cap;Yes;1309;End-cap
200207;Aisle;No;896;Aisle
200208;Aisle;Yes;1467;Aisle
200209;Front of Store;No;854;Front of Store
200210;End-cap;No;915;End-cap
200211;End-cap;Yes;1539;End-cap
200212;End-cap;No;1177;End-cap
200213;Front of Store;Yes;1346;Front of Store
200214;End-cap;Yes;1465;End-cap
200215;Aisle;Yes;1176;Aisle
200216;End-cap;Yes;1375;End-cap
200217;End-cap;No;790;End-cap
200218;End-cap;Yes;1525;End-cap
200219;Aisle;Yes;1567;Aisle
200220;Aisle;No;835;Aisle
200221;End-cap;No;717;End-cap
200222;Front of Store;Yes;1746;Front of Store
200223;Front of Store;Yes;1310;Front of Store
200224;End-cap;No;848;End-cap
200225;Aisle;No;880;Aisle
200226;Aisle;Yes;1269;Aisle
200227;End-cap;No;594;End-cap
200228;Front of Store;No;770;Front of Store
200229;End-cap;No;1075;End-cap
200230;Aisle;No;898;Aisle
200231;Aisle;Yes;1738;Aisle
200232;Aisle;Yes;1535;Aisle
200233;Aisle;No;851;Aisle
200234;Aisle;Yes;1344;Aisle
200235;Aisle;No;893;Aisle
200236;Aisle;Yes;1484;Aisle
200237;Aisle;No;934;Aisle
200238;Aisle;No;659;Aisle
200239;End-cap;Yes;1334;End-cap
200240;Aisle;No;763;Aisle
200241;Front of Store;No;821;Front of Store
200242;Front of Store;Yes;1529;Front of Store
200243;End-cap;Yes;989;End-cap
200244;Front of Store;Yes;1293;Front of Store
200245;Aisle;Yes;1396;Aisle
200246;Aisle;Yes;1195;Aisle
200247;Aisle;No;803;Aisle
200248;End-cap;Yes;1647;End-cap
200249;Aisle;No;683;Aisle
200250;Aisle;Yes;1743;Aisle
200251;Front of Store;No;1099;Front of Store
200252;Aisle;Yes;1554;Aisle
200253;End-cap;Yes;1691;End-cap
200254;End-cap;No;843;End-cap
200255;Aisle;No;695;Aisle
200256;Aisle;No;951;Aisle
200257;Aisle;No;913;Aisle
200258;End-cap;Yes;1639;End-cap
200259;End-cap;Yes;1312;End-cap
200260;Aisle;Yes;1819;Aisle
200261;Aisle;No;916;Aisle
200262;Aisle;No;768;Aisle
200263;Aisle;No;1109;Aisle
200264;End-cap;No;898;End-cap
200265;Aisle;No;947;Aisle
200266;End-cap;Yes;1501;End-cap
200267;Front of Store;No;889;Front of Store
200268;End-cap;Yes;1453;End-cap
200269;End-cap;No;836;End-cap
200270;End-cap;Yes;1311;End-cap
200271;Front of Store;No;864;Front of Store
200272;Aisle;Yes;1396;Aisle
200273;Aisle;No;685;Aisle
200274;Aisle;No;867;Aisle
200275;Front of Store;No;809;Front of Store
200276;Aisle;No;931;Aisle
200277;Aisle;No;875;Aisle
200278;Aisle;No;809;Aisle
200279;End-cap;Yes;1171;End-cap
200280;Aisle;Yes;1581;Aisle
200281;Front of Store;No;819;Front of Store
200282;Front of Store;No;911;Front of Store
200283;Front of Store;Yes;1277;Front of Store
200284;End-cap;No;784;End-cap
200285;Aisle;No;841;Aisle
200286;Front of Store;Yes;1581;Front of Store
200287;End-cap;No;957;End-cap
200288;End-cap;No;721;End-cap
200289;Aisle;No;876;Aisle
200290;Aisle;Yes;1260;Aisle
200291;Front of Store;No;854;Front of Store
200292;Aisle;No;830;Aisle
200293;End-cap;No;974;End-cap
200294;Aisle;Yes;1262;Aisle
200295;Aisle;No;792;Aisle
200296;Aisle;No;1003;Aisle
200297;Aisle;Yes;1438;Aisle
200298;Front of Store;No;815;Front of Store
200299;End-cap;No;780;End-cap
200300;Front of Store;Yes;1498;Front of Store
200301;Aisle;No;939;Aisle
200302;End-cap;No;702;End-cap
200303;Aisle;No;854;Aisle
200304;Front of Store;Yes;1828;Front of Store
200305;End-cap;No;992;End-cap
200306;End-cap;No;832;End-cap
200307;Aisle;No;916;Aisle
200308;Front of Store;No;799;Front of Store
200309;End-cap;No;1115;End-cap
200310;End-cap;Yes;1296;End-cap
200311;End-cap;Yes;1499;End-cap
200312;End-cap;No;943;End-cap
200313;Aisle;No;987;Aisle
200314;Aisle;No;722;Aisle
200315;Aisle;Yes;1436;Aisle
200316;Aisle;Yes;1628;Aisle
200317;End-cap;No;681;End-cap
200318;Front of Store;No;779;Front of Store
200319;End-cap;Yes;1487;End-cap
200320;End-cap;No;1121;End-cap
200321;Front of Store;No;731;Front of Store
200322;End-cap;No;815;End-cap
200323;End-cap;Yes;1734;End-cap
200324;Front of Store;Yes;1899;Front of Store
200325;Front of Store;Yes;1466;Front of Store
200326;Aisle;Yes;1517;Aisle
200327;End-cap;No;797;End-cap
200328;Front of Store;No;884;Front of Store
200329;End-cap;Yes;1145;End-cap
200330;Aisle;Yes;1315;Aisle
200331;Aisle;No;751;Aisle
200332;Aisle;No;1115;Aisle
200333;Front of Store;Yes;1446;Front of Store
200334;Aisle;No;792;Aisle
200335;Front of Store;No;850;Front of Store
200336;End-cap;No;927;End-cap
200337;Front of Store;Yes;1597;Front of Store
200338;Aisle;Yes;1420;Aisle
200339;Aisle;No;884;Aisle
200340;End-cap;No;832;End-cap
200341;Aisle;No;913;Aisle
200342;Aisle;No;756;Aisle
200343;Aisle;No;794;Aisle
200344;Aisle;No;810;Aisle
200345;Front of Store;No;1038;Front of Store
200346;Front of Store;No;922;Front of Store
200347;Front of Store;No;814;Front of Store
200348;End-cap;No;797;End-cap
200349;End-cap;No;1098;End-cap
200350;End-cap;No;931;End-cap
200351;Aisle;Yes;1511;Aisle
200352;Aisle;No;851;Aisle
200353;Front of Store;No;792;Front of Store
200354;Front of Store;No;1036;Front of Store
200355;End-cap;No;856;End-cap
200356;Aisle;No;852;Aisle
200357;End-cap;Yes;1146;End-cap
200358;Aisle;Yes;1437;Aisle
200359;End-cap;Yes;1332;End-cap
200360;End-cap;No;896;End-cap
200361;Aisle;No;733;Aisle
200362;End-cap;Yes;1448;End-cap
200363;End-cap;No;787;End-cap
200364;End-cap;Yes;1398;End-cap
200365;Aisle;No;964;Aisle
200366;End-cap;Yes;1391;End-cap
200367;Front of Store;No;743;Front of Store
200368;Aisle;No;573;Aisle
200369;Aisle;Yes;1252;Aisle
200370;Front of Store;Yes;1437;Front of Store
200371;Front of Store;Yes;1617;Front of Store
200372;Aisle;Yes;1767;Aisle
200373;Front of Store;Yes;1752;Front of Store
200374;Aisle;No;978;Aisle
200375;End-cap;Yes;1242;End-cap
200376;Aisle;No;940;Aisle
200377;Front of Store;Yes;1737;Front of Store
200378;Aisle;No;869;Aisle
200379;Front of Store;No;823;Front of Store
200380;End-cap;No;810;End-cap
200381;Aisle;Yes;1659;Aisle
200382;Front of Store;Yes;1435;Front of Store
200383;Aisle;Yes;1692;Aisle
200384;End-cap;Yes;1717;End-cap
200385;Aisle;No;700;Aisle
200386;End-cap;Yes;1330;End-cap
200387;Aisle;Yes;1345;Aisle
200388;End-cap;Yes;1734;End-cap
200389;Front of Store;No;848;Front of Store
200390;Front of Store;Yes;1408;Front of Store
200391;Aisle;No;788;Aisle
200392;Aisle;Yes;1219;Aisle
200393;Aisle;Yes;1419;Aisle
200394;Front of Store;Yes;1319;Front of Store
200395;End-cap;Yes;1191;End-cap
200396;Front of Store;No;776;Front of Store
200397;Aisle;No;774;Aisle
200398;Aisle;No;798;Aisle
200399;Aisle;Yes;1708;Aisle
200400;Front of Store;No;778;Front of Store
200401;End-cap;Yes;1564;End-cap
200402;Aisle;Yes;1433;Aisle
200403;End-cap;Yes;1815;End-cap
200404;Aisle;No;740;Aisle
200405;End-cap;No;816;End-cap
200406;End-cap;No;985;End-cap
200407;End-cap;Yes;1371;End-cap
200408;End-cap;No;938;End-cap
200409;Aisle;No;790;Aisle
200410;Aisle;No;822;Aisle
200411;End-cap;Yes;1118;End-cap
200412;End-cap;Yes;1401;End-cap
200413;Front of Store;No;800;Front of Store
200414;Aisle;No;881;Aisle
200415;Aisle;Yes;1755;Aisle
200416;Aisle;No;993;Aisle
200417;Aisle;No;944;Aisle
200418;Aisle;Yes;1424;Aisle
200419;Aisle;No;837;Aisle
200420;Aisle;Yes;1339;Aisle
200421;End-cap;No;838;End-cap
200422;Front of Store;No;748;Front of Store
200423;Aisle;No;851;Aisle
200424;End-cap;No;874;End-cap
200425;End-cap;No;1035;End-cap
200426;Front of Store;No;854;Front of Store
200427;End-cap;No;1027;End-cap
200428;End-cap;Yes;1386;End-cap
200429;Aisle;No;905;Aisle
200430;Aisle;Yes;1545;Aisle
200431;Front of Store;No;892;Front of Store
200432;Aisle;No;1012;Aisle
200433;End-cap;Yes;1513;End-cap
200434;Front of Store;Yes;1374;Front of Store
200435;End-cap;No;831;End-cap
200436;Front of Store;No;735;Front of Store
200437;Front of Store;Yes;1343;Front of Store
200438;End-cap;Yes;1168;End-cap
200439;Aisle;No;1142;Aisle
200440;End-cap;No;879;End-cap
200441;Front of Store;No;842;Front of Store
200442;Front of Store;Yes;1374;Front of Store
200443;Front of Store;No;801;Front of Store
200444;Aisle;No;1000;Aisle
200445;End-cap;No;1026;End-cap
200446;Front of Store;No;948;Front of Store
200447;End-cap;No;1000;End-cap
200448;End-cap;Yes;1339;End-cap
200449;End-cap;No;886;End-cap
200450;Front of Store;No;1000;Front of Store
200451;End-cap;No;905;End-cap
200452;Aisle;No;686;Aisle
200453;Aisle;Yes;1467;Aisle
200454;End-cap;Yes;1473;End-cap
200455;Aisle;Yes;1306;Aisle
200456;Aisle;No;950;Aisle
200457;Aisle;Yes;1562;Aisle
200458;Aisle;No;963;Aisle
200459;End-cap;No;1065;End-cap
200460;Front of Store;No;914;Front of Store
200461;Aisle;No;890;Aisle
200462;End-cap;Yes;1288;End-cap
200463;Aisle;No;764;Aisle
200464;Aisle;No;992;Aisle
200465;Front of Store;Yes;1509;Front of Store
200466;Front of Store;No;1016;Front of Store
200467;Aisle;No;885;Aisle
200468;Front of Store;No;743;Front of Store
200469;End-cap;No;702;End-cap
200470;Aisle;No;987;Aisle
200471;End-cap;Yes;1367;End-cap
200472;Aisle;No;949;Aisle
200473;Aisle;No;772;Aisle
200474;Front of Store;No;865;Front of Store
200475;Aisle;Yes;1392;Aisle
200476;Front of Store;No;868;Front of Store
200477;Front of Store;Yes;1356;Front of Store
200478;End-cap;Yes;1407;End-cap
200479;Aisle;Yes;1212;Aisle
200480;Aisle;No;980;Aisle
200481;End-cap;Yes;1327;End-cap
200482;End-cap;Yes;1399;End-cap
200483;Front of Store;No;906;Front of Store
200484;End-cap;Yes;1532;End-cap
200485;Front of Store;Yes;1641;Front of Store
200486;Aisle;No;650;Aisle
200487;Front of Store;No;830;Front of Store
200488;Aisle;No;898;Aisle
200489;End-cap;No;943;End-cap
200490;Front of Store;Yes;1480;Front of Store
200491;Front of Store;Yes;1444;Front of Store
200492;End-cap;No;848;End-cap
200493;Front of Store;Yes;1321;Front of Store
200494;End-cap;No;881;End-cap
200495;End-cap;No;780;End-cap
200496;End-cap;Yes;1208;End-cap
200497;End-cap;Yes;1600;End-cap
200498;Front of Store;Yes;1547;Front of Store
200499;End-cap;Yes;1573;End-cap
200500;Front of Store;Yes;1445;Front of Store
200501;Front of Store;Yes;1373;Front of Store
200502;End-cap;No;966;End-cap
200503;Aisle;No;770;Aisle
200504;Front of Store;No;723;Front of Store
200505;End-cap;No;763;End-cap
200506;Aisle;Yes;1622;Aisle
200507;Aisle;No;793;Aisle
200508;Aisle;No;1075;Aisle
200509;End-cap;Yes;1554;End-cap
200510;Aisle;Yes;1534;Aisle
200511;End-cap;No;959;End-cap
200512;End-cap;Yes;1286;End-cap
200513;Front of Store;Yes;1290;Front of Store
200514;Front of Store;Yes;1306;Front of Store
200515;End-cap;No;975;End-cap
200516;Aisle;No;987;Aisle
200517;Aisle;Yes;1151;Aisle
200518;Aisle;No;831;Aisle
200519;Aisle;No;913;Aisle
200520;Aisle;No;894;Aisle
200521;End-cap;Yes;1132;End-cap
200522;End-cap;Yes;1572;End-cap
200523;End-cap;Yes;1335;End-cap
200524;End-cap;No;1113;End-cap
200525;Aisle;No;799;Aisle
200526;Aisle;Yes;1322;Aisle
200527;Front of Store;No;821;Front of Store
200528;Aisle;No;997;Aisle
200529;Aisle;Yes;1208;Aisle
200530;Aisle;Yes;1348;Aisle
200531;End-cap;No;911;End-cap
200532;Front of Store;No;861;Front of Store
200533;End-cap;Yes;1333;End-cap
200534;Front of Store;No;824;Front of Store
200535;Aisle;No;1114;Aisle
200536;Front of Store;No;1042;Front of Store
200537;Front of Store;Yes;1323;Front of Store
200538;End-cap;Yes;1564;End-cap
200539;Front of Store;No;718;Front of Store
200540;Front of Store;No;959;Front of Store
200541;Aisle;No;929;Aisle
200542;End-cap;Yes;1277;End-cap
200543;End-cap;No;983;End-cap
200544;End-cap;No;1053;End-cap
200545;End-cap;Yes;1314;End-cap
200546;Front of Store;No;979;Front of Store
200547;Front of Store;Yes;1330;Front of Store
200548;End-cap;Yes;1409;End-cap
200549;End-cap;No;729;End-cap
200550;Aisle;No;943;Aisle
200551;Aisle;Yes;1454;Aisle
200552;End-cap;Yes;1294;End-cap
200553;Front of Store;Yes;1511;Front of Store
200554;Aisle;Yes;1498;Aisle
200555;Front of Store;No;881;Front of Store
200556;Aisle;Yes;1428;Aisle
200557;Aisle;No;767;Aisle
200558;Front of Store;No;836;Front of Store
200559;Front of Store;No;822;Front of Store
200560;Front of Store;No;890;Front of Store
200561;Aisle;No;779;Aisle
200562;End-cap;Yes;1347;End-cap
200563;Aisle;Yes;1258;Aisle
200564;Front of Store;Yes;1537;Front of Store
200565;Aisle;Yes;1287;Aisle
200566;End-cap;No;812;End-cap
200567;End-cap;No;883;End-cap
200568;Front of Store;No;945;Front of Store
200569;End-cap;No;882;End-cap
200570;Front of Store;No;762;Front of Store
200571;Front of Store;Yes;1579;Front of Store
200572;Aisle;Yes;1519;Aisle
200573;Aisle;No;794;Aisle
200574;Front of Store;Yes;1380;Front of Store
200575;End-cap;Yes;1545;End-cap
200576;End-cap;No;1018;End-cap
200577;End-cap;No;632;End-cap
200578;End-cap;No;938;End-cap
200579;End-cap;No;1017;End-cap
200580;End-cap;Yes;1679;End-cap
200581;Aisle;No;902;Aisle
200582;End-cap;Yes;1612;End-cap
200583;Front of Store;No;697;Front of Store
200584;Front of Store;No;1085;Front of Store
200585;Aisle;Yes;1717;Aisle
200586;End-cap;No;1004;End-cap
200587;Aisle;Yes;1491;Aisle
200588;Aisle;Yes;1542;Aisle
200589;Front of Store;Yes;1320;Front of Store
200590;End-cap;No;836;End-cap
200591;End-cap;Yes;836;End-cap
200592;Front of Store;No;879;Front of Store
200593;Front of Store;No;889;Front of Store
200594;End-cap;Yes;1320;End-cap
200595;Front of Store;Yes;1424;Front of Store
200596;Aisle;Yes;1189;Aisle
200597;Front of Store;Yes;1196;Front of Store
200598;Front of Store;Yes;1653;Front of Store
200599;Aisle;Yes;1234;Aisle
200600;End-cap;No;864;End-cap
200601;Front of Store;No;921;Front of Store
200602;End-cap;Yes;1614;End-cap
200603;End-cap;Yes;1267;End-cap
200604;Front of Store;No;940;Front of Store
200605;Front of Store;Yes;1576;Front of Store
200606;Front of Store;Yes;1434;Front of Store
200607;End-cap;No;964;End-cap
200608;Front of Store;No;689;Front of Store
200609;End-cap;No;884;End-cap
200610;End-cap;Yes;1519;End-cap
200611;End-cap;Yes;1288;End-cap
200612;End-cap;No;939;End-cap
200613;Front of Store;Yes;1216;Front of Store
200614;End-cap;No;908;End-cap
200615;Front of Store;No;871;Front of Store
200616;Front of Store;Yes;1355;Front of Store
200617;Aisle;No;922;Aisle
200618;End-cap;Yes;1395;End-cap
200619;End-cap;Yes;1315;End-cap
200620;Front of Store;Yes;1552;Front of Store
200621;End-cap;No;823;End-cap
200622;Aisle;No;931;Aisle
200623;Front of Store;Yes;1346;Front of Store
200624;End-cap;Yes;1620;End-cap
200625;End-cap;No;779;End-cap
200626;End-cap;No;876;End-cap
200627;Aisle;No;831;Aisle
200628;End-cap;Yes;1107;End-cap
200629;Aisle;No;990;Aisle
200630;End-cap;No;789;End-cap
200631;Aisle;No;699;Aisle
200632;Aisle;Yes;1350;Aisle
200633;Aisle;No;1080;Aisle
200634;End-cap;No;807;End-cap
200635;Aisle;Yes;1302;Aisle
200636;Front of Store;No;929;Front of Store
200637;Front of Store;No;899;Front of Store
200638;End-cap;No;758;End-cap
200639;End-cap;Yes;1430;End-cap
200640;End-cap;No;918;End-cap
200641;End-cap;Yes;1392;End-cap
200642;Aisle;No;1081;Aisle
200643;Front of Store;Yes;1333;Front of Store
200644;End-cap;No;842;End-cap
200645;Front of Store;No;680;Front of Store
200646;Front of Store;No;826;Front of Store
200647;End-cap;No;1049;End-cap
200648;Front of Store;No;865;Front of Store
200649;Aisle;Yes;1368;Aisle
200650;Aisle;No;703;Aisle
200651;Front of Store;No;828;Front of Store
200652;End-cap;No;843;End-cap
200653;Aisle;No;1003;Aisle
200654;Aisle;No;831;Aisle
200655;End-cap;No;954;End-cap
200656;Front of Store;Yes;1506;Front of Store
200657;Aisle;No;1041;Aisle
200658;Front of Store;Yes;1657;Front of Store
200659;Front of Store;No;924;Front of Store
200660;End-cap;No;780;End-cap
200661;Aisle;No;826;Aisle
200662;Front of Store;Yes;1525;Front of Store
200663;End-cap;No;965;End-cap
200664;Aisle;Yes;1334;Aisle
200665;Aisle;Yes;1396;Aisle
200666;End-cap;No;764;End-cap
200667;End-cap;No;1045;End-cap
200668;End-cap;No;920;End-cap
200669;End-cap;No;906;End-cap
200670;Front of Store;No;924;Front of Store
200671;End-cap;No;814;End-cap
200672;Front of Store;Yes;1256;Front of Store
200673;Front of Store;No;950;Front of Store
200674;End-cap;Yes;1590;End-cap
200675;Aisle;No;885;Aisle
200676;End-cap;Yes;1009;End-cap
200677;End-cap;No;724;End-cap
200678;End-cap;No;944;End-cap
200679;Aisle;Yes;1360;Aisle
200680;Aisle;Yes;1316;Aisle
200681;Front of Store;No;773;Front of Store
200682;Aisle;No;627;Aisle
200683;End-cap;Yes;1367;End-cap
200684;Front of Store;Yes;1326;Front of Store
200685;Front of Store;Yes;1228;Front of Store
200686;Front of Store;No;842;Front of Store
200687;End-cap;Yes;1308;End-cap
200688;End-cap;No;884;End-cap
200689;Front of Store;Yes;1665;Front of Store
200690;Front of Store;Yes;1412;Front of Store
200691;Aisle;No;943;Aisle
200692;Front of Store;No;674;Front of Store
200693;End-cap;Yes;1526;End-cap
200694;End-cap;Yes;1671;End-cap
200695;Aisle;Yes;1389;Aisle
200696;Aisle;Yes;1399;Aisle
200697;Front of Store;No;905;Front of Store
200698;End-cap;Yes;1540;End-cap
200699;Aisle;No;798;Aisle
200700;End-cap;Yes;1013;End-cap
200701;Aisle;Yes;1790;Aisle
200702;End-cap;Yes;1557;End-cap
200703;Aisle;No;719;Aisle
200704;Front of Store;No;985;Front of Store
200705;Aisle;Yes;1227;Aisle
200706;Front of Store;Yes;1221;Front of Store
200707;End-cap;Yes;1449;End-cap
200708;Front of Store;No;944;Front of Store
200709;Aisle;No;867;Aisle
200710;Front of Store;No;910;Front of Store
200711;End-cap;Yes;1097;End-cap
200712;Aisle;Yes;1342;Aisle
200713;Aisle;No;951;Aisle
200714;Aisle;No;1076;Aisle
200715;End-cap;No;850;End-cap
200716;Aisle;No;958;Aisle
200717;Front of Store;Yes;1433;Front of Store
200718;Aisle;Yes;1393;Aisle
200719;Front of Store;No;1072;Front of Store
200720;Front of Store;Yes;1324;Front of Store
200721;Front of Store;Yes;1360;Front of Store
200722;End-cap;No;951;End-cap
200723;End-cap;No;767;End-cap
200724;Front of Store;No;1006;Front of Store
200725;Front of Store;Yes;1056;Front of Store
200726;End-cap;No;1010;End-cap
200727;End-cap;No;911;End-cap
