Product ID;Product Category;Seasonal;terms;section;season;material;origin
199791;clothing;No;jackets;WOMAN;Spring;Linen;China
199792;clothing;Yes;jackets;WOMAN;Autumn;Wool;China
199793;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Morocco
199794;clothing;No;jackets;MAN;Autumn;Denim;China
199795;clothing;Yes;sweaters;MAN;Autumn;Wool Blend;Brazil
199796;clothing;No;jackets;MAN;Winter;Cotton;Pakistan
199797;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Morocco
199798;clothing;No;jackets;WOMAN;Winter;Wool;Turkey
199799;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Spain
199800;clothing;No;jackets;MAN;Autumn;Denim;China
199801;clothing;Yes;t-shirts;WOMAN;Autumn;Viscose;Spain
199802;clothing;Yes;t-shirts;WOMAN;Winter;Wool;China
199803;clothing;No;jackets;WOMAN;Spring;Viscose;Turkey
199804;clothing;Yes;jackets;WOMAN;Spring;Polyester;Pakistan
199805;clothing;No;jackets;WOMAN;Winter;Wool Blend;India
199806;clothing;No;shoes;WOMAN;Spring;Denim;China
199807;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Cambodia
199808;clothing;No;jackets;MAN;Autumn;Viscose;Vietnam
199809;clothing;No;sweaters;WOMAN;Winter;Wool Blend;China
199810;clothing;Yes;jackets;MAN;Spring;Cotton;Bangladesh
199811;clothing;No;jackets;WOMAN;Autumn;Cotton;China
199812;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Turkey
199813;clothing;No;jackets;MAN;Autumn;Polyester;Portugal
199814;clothing;No;sweaters;WOMAN;Spring;Polyester;Cambodia
199815;clothing;Yes;shoes;MAN;Autumn;Viscose;Brazil
199816;clothing;No;jackets;MAN;Winter;Wool Blend;Bangladesh
199817;clothing;Yes;sweaters;MAN;Summer;Wool Blend;Morocco
199818;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Turkey
199819;clothing;No;sweaters;WOMAN;Autumn;Viscose;Morocco
199820;clothing;Yes;jackets;WOMAN;Winter;Satin;Brazil
199821;clothing;No;jackets;WOMAN;Summer;Linen;China
199822;clothing;No;t-shirts;WOMAN;Autumn;Polyester;Portugal
199823;clothing;No;t-shirts;MAN;Spring;Linen;Cambodia
199824;clothing;Yes;sweaters;WOMAN;Autumn;Viscose;Bangladesh
199825;clothing;Yes;jeans;WOMAN;Autumn;Denim;India
199826;clothing;Yes;jackets;MAN;Winter;Wool;Cambodia
199827;clothing;No;jackets;MAN;Spring;Polyester;Turkey
199828;clothing;No;jackets;MAN;Winter;Wool Blend;Bangladesh
199829;clothing;No;sweaters;MAN;Summer;Cotton;Pakistan
199830;clothing;Yes;sweaters;MAN;Autumn;Polyester;China
199831;clothing;No;jackets;MAN;Autumn;Cotton;China
199832;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Brazil
199833;clothing;No;jackets;MAN;Autumn;Wool;Morocco
199834;clothing;No;t-shirts;MAN;Autumn;Wool Blend;Brazil
199835;clothing;No;jackets;WOMAN;Winter;Wool;Portugal
199836;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Morocco
199837;clothing;No;t-shirts;MAN;Autumn;Acrylic;India
199838;clothing;No;jackets;WOMAN;Summer;Linen;Morocco
199839;clothing;Yes;jackets;MAN;Summer;Cotton;Cambodia
199840;clothing;No;jackets;WOMAN;Summer;Linen;India
199841;clothing;No;jackets;WOMAN;Winter;Wool;Vietnam
199842;clothing;No;shoes;MAN;Winter;Wool;Vietnam
199843;clothing;No;sweaters;WOMAN;Autumn;Wool Blend;Turkey
199844;clothing;No;shoes;WOMAN;Autumn;Denim;Bangladesh
199845;clothing;No;jackets;WOMAN;Autumn;Wool Blend;India
199846;clothing;No;jackets;WOMAN;Spring;Cotton;China
199847;clothing;Yes;shoes;WOMAN;Spring;Linen;Bangladesh
199848;clothing;No;jackets;MAN;Autumn;Cotton;China
199849;clothing;No;t-shirts;MAN;Spring;Linen Blend;Turkey
199850;clothing;No;jeans;WOMAN;Autumn;Polyester;China
199851;clothing;Yes;sweaters;WOMAN;Spring;Cotton;India
199852;clothing;Yes;jackets;WOMAN;Spring;Cotton;Spain
199853;clothing;No;t-shirts;MAN;Summer;Linen;Spain
199854;clothing;No;sweaters;WOMAN;Spring;Linen Blend;China
199855;clothing;No;shoes;WOMAN;Winter;Acrylic;Portugal
199856;clothing;Yes;jackets;MAN;Summer;Linen;Morocco
199857;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;India
199858;clothing;Yes;jackets;MAN;Spring;Cotton;Vietnam
199859;clothing;Yes;sweaters;WOMAN;Autumn;Cotton;China
199860;clothing;No;shoes;WOMAN;Spring;Cotton;Brazil
199861;clothing;No;t-shirts;WOMAN;Autumn;Denim;Vietnam
199862;clothing;Yes;jackets;MAN;Autumn;Wool Blend;Bangladesh
199863;clothing;Yes;sweaters;WOMAN;Summer;Cotton;Bangladesh
199864;clothing;Yes;jackets;WOMAN;Summer;Cotton;China
199865;clothing;No;jackets;WOMAN;Spring;Linen;India
199866;clothing;Yes;jackets;WOMAN;Autumn;Acrylic;China
199867;clothing;No;jackets;MAN;Spring;Polyester;Vietnam
199868;clothing;No;jackets;WOMAN;Summer;Linen;China
199869;clothing;Yes;jackets;WOMAN;Spring;Viscose;Portugal
199870;clothing;Yes;t-shirts;WOMAN;Winter;Wool;India
199871;clothing;No;t-shirts;WOMAN;Winter;Wool;India
199872;clothing;Yes;t-shirts;WOMAN;Spring;Cotton;Bangladesh
199873;clothing;No;shoes;WOMAN;Spring;Cotton;Vietnam
199874;clothing;No;sweaters;MAN;Spring;Polyester;India
199875;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Turkey
199876;clothing;Yes;jackets;MAN;Spring;Cotton;Bangladesh
199877;clothing;Yes;t-shirts;WOMAN;Summer;Linen Blend;China
199878;clothing;Yes;shoes;WOMAN;Winter;Wool;Cambodia
199879;clothing;Yes;t-shirts;MAN;Winter;Wool Blend;Turkey
199880;clothing;No;sweaters;MAN;Winter;Wool Blend;Pakistan
199881;clothing;No;jackets;WOMAN;Spring;Cotton;China
199882;clothing;Yes;shoes;WOMAN;Winter;Cotton;India
199883;clothing;No;jackets;MAN;Spring;Cotton;Bangladesh
199884;clothing;Yes;sweaters;MAN;Autumn;Wool;Portugal
199885;clothing;No;jackets;WOMAN;Summer;Linen;Vietnam
199886;clothing;Yes;jackets;WOMAN;Summer;Linen Blend;Morocco
199887;clothing;Yes;sweaters;MAN;Autumn;Polyester;Bangladesh
199888;clothing;Yes;jeans;WOMAN;Summer;Cotton;China
199889;clothing;Yes;jackets;MAN;Autumn;Wool Blend;China
199890;clothing;No;shoes;MAN;Winter;Acrylic;Bangladesh
199891;clothing;No;jackets;WOMAN;Autumn;Polyester;Turkey
199892;clothing;No;jackets;WOMAN;Autumn;Wool;Morocco
199893;clothing;No;shoes;MAN;Winter;Polyester;Morocco
199894;clothing;No;jackets;MAN;Spring;Cotton;Portugal
199895;clothing;No;jackets;WOMAN;Winter;Polyester;China
199896;clothing;No;sweaters;WOMAN;Summer;Linen;Cambodia
199897;clothing;No;t-shirts;WOMAN;Spring;Linen;Bangladesh
199898;clothing;Yes;jackets;WOMAN;Spring;Cotton;Vietnam
199899;clothing;Yes;t-shirts;WOMAN;Autumn;Wool;India
199900;clothing;No;jackets;MAN;Winter;Wool;Spain
199901;clothing;Yes;shoes;WOMAN;Autumn;Wool;Vietnam
199902;clothing;Yes;shoes;WOMAN;Spring;Linen;China
199903;clothing;No;jackets;WOMAN;Autumn;Wool;India
199904;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Vietnam
199905;clothing;No;sweaters;WOMAN;Winter;Wool;Turkey
199906;clothing;Yes;t-shirts;MAN;Spring;Cotton;India
199907;clothing;Yes;jeans;WOMAN;Winter;Wool;Turkey
199908;clothing;Yes;jackets;WOMAN;Spring;Viscose;Portugal
199909;clothing;No;jackets;WOMAN;Summer;Cotton;Vietnam
199910;clothing;No;jackets;WOMAN;Spring;Linen;India
199911;clothing;Yes;shoes;WOMAN;Winter;Wool;Bangladesh
199912;clothing;Yes;jackets;WOMAN;Autumn;Polyester;China
199913;clothing;Yes;jackets;WOMAN;Autumn;Wool;Bangladesh
199914;clothing;Yes;jackets;MAN;Winter;Wool;Bangladesh
199915;clothing;No;t-shirts;WOMAN;Winter;Polyester;Morocco
199916;clothing;Yes;jackets;WOMAN;Winter;Viscose;China
199917;clothing;Yes;sweaters;MAN;Winter;Viscose;Bangladesh
199918;clothing;Yes;sweaters;WOMAN;Spring;Linen;Spain
199919;clothing;No;t-shirts;WOMAN;Autumn;Cotton;Cambodia
199920;clothing;Yes;jackets;WOMAN;Spring;Polyester;India
199921;clothing;Yes;sweaters;MAN;Winter;Cotton;India
199922;clothing;Yes;shoes;WOMAN;Autumn;Polyester;Spain
199923;clothing;Yes;shoes;WOMAN;Spring;Cotton;Cambodia
199924;clothing;No;jackets;WOMAN;Spring;Wool Blend;Turkey
199925;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Spain
199926;clothing;Yes;jackets;WOMAN;Winter;Polyester;Turkey
199927;clothing;Yes;t-shirts;WOMAN;Winter;Cotton;Bangladesh
199928;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Morocco
199929;clothing;Yes;sweaters;WOMAN;Autumn;Polyester;Cambodia
199930;clothing;Yes;sweaters;WOMAN;Winter;Wool;Turkey
199931;clothing;No;jackets;WOMAN;Summer;Linen;India
199932;clothing;No;t-shirts;WOMAN;Summer;Linen Blend;China
199933;clothing;Yes;sweaters;WOMAN;Summer;Cotton;Morocco
199934;clothing;No;jackets;WOMAN;Autumn;Cotton;Bangladesh
199935;clothing;Yes;jackets;WOMAN;Spring;Linen;China
199936;clothing;Yes;sweaters;WOMAN;Spring;Cotton;Bangladesh
199937;clothing;Yes;jackets;WOMAN;Winter;Wool;Bangladesh
199938;clothing;No;shoes;WOMAN;Autumn;Polyester;Turkey
199939;clothing;Yes;jackets;MAN;Spring;Cotton;India
199940;clothing;Yes;jackets;MAN;Autumn;Cotton;India
199941;clothing;No;t-shirts;WOMAN;Summer;Cotton;Pakistan
199942;clothing;No;jackets;WOMAN;Summer;Linen Blend;China
199943;clothing;Yes;t-shirts;MAN;Winter;Cotton;China
199944;clothing;No;t-shirts;WOMAN;Spring;Linen;Bangladesh
199945;clothing;Yes;shoes;WOMAN;Autumn;Polyester;Morocco
199946;clothing;No;jackets;WOMAN;Autumn;Polyester;Spain
199947;clothing;No;jackets;MAN;Spring;Linen;Turkey
199948;clothing;No;jackets;WOMAN;Winter;Wool Blend;Cambodia
199949;clothing;No;shoes;WOMAN;Winter;Acrylic;Bangladesh
199950;clothing;Yes;jackets;WOMAN;Summer;Linen Blend;Morocco
199951;clothing;No;jackets;WOMAN;Autumn;Denim;India
199952;clothing;Yes;sweaters;MAN;Winter;Wool;China
199953;clothing;Yes;t-shirts;WOMAN;Autumn;Wool;Morocco
199954;clothing;Yes;jackets;WOMAN;Autumn;Wool;China
199955;clothing;No;jackets;WOMAN;Winter;Viscose;Morocco
199956;clothing;No;shoes;WOMAN;Winter;Wool;Pakistan
199957;clothing;No;sweaters;WOMAN;Spring;Cotton;China
199958;clothing;No;jackets;WOMAN;Winter;Wool Blend;Bangladesh
199959;clothing;No;jackets;WOMAN;Autumn;Cotton;Bangladesh
199960;clothing;No;t-shirts;MAN;Autumn;Viscose;Bangladesh
199961;clothing;Yes;t-shirts;WOMAN;Spring;Cotton;India
199962;clothing;No;sweaters;MAN;Spring;Linen;Portugal
199963;clothing;No;sweaters;MAN;Winter;Wool;Spain
199964;clothing;No;sweaters;WOMAN;Spring;Linen;Cambodia
199965;clothing;No;sweaters;WOMAN;Winter;Acrylic;China
199966;clothing;No;jackets;WOMAN;Autumn;Acrylic;India
199967;clothing;No;jackets;WOMAN;Autumn;Wool;Turkey
199968;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Morocco
199969;clothing;No;jackets;WOMAN;Winter;Wool;Pakistan
199970;clothing;Yes;jackets;WOMAN;Summer;Linen;Morocco
199971;clothing;Yes;jackets;MAN;Winter;Wool;Portugal
199972;clothing;Yes;sweaters;MAN;Autumn;Polyester;Spain
199973;clothing;Yes;jackets;MAN;Spring;Linen Blend;China
199974;clothing;Yes;shoes;WOMAN;Summer;Linen;China
199975;clothing;Yes;jackets;MAN;Autumn;Wool Blend;China
199976;clothing;No;jackets;WOMAN;Winter;Wool;China
199977;clothing;Yes;t-shirts;MAN;Autumn;Wool;China
199978;clothing;Yes;shoes;WOMAN;Summer;Linen;China
199979;clothing;Yes;jackets;WOMAN;Autumn;Denim;Cambodia
199980;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Vietnam
199981;clothing;No;sweaters;WOMAN;Summer;Linen;Bangladesh
199982;clothing;No;jackets;MAN;Summer;Linen;Vietnam
199983;clothing;Yes;jackets;WOMAN;Winter;Wool Blend;Brazil
199984;clothing;No;jackets;MAN;Winter;Wool Blend;India
199985;clothing;Yes;sweaters;MAN;Winter;Acrylic;Bangladesh
199986;clothing;Yes;shoes;WOMAN;Autumn;Wool Blend;Turkey
199987;clothing;No;jackets;WOMAN;Winter;Cotton;Morocco
199988;clothing;No;jackets;WOMAN;Autumn;Cotton;India
199989;clothing;No;jackets;WOMAN;Summer;Linen;Pakistan
199990;clothing;Yes;sweaters;WOMAN;Autumn;Viscose;Brazil
199991;clothing;No;sweaters;WOMAN;Winter;Wool Blend;Turkey
199992;clothing;No;t-shirts;WOMAN;Spring;Viscose;Morocco
199993;clothing;Yes;jackets;WOMAN;Winter;Polyester;Pakistan
199994;clothing;Yes;shoes;WOMAN;Summer;Cotton;Portugal
199995;clothing;Yes;jackets;WOMAN;Winter;Viscose;Cambodia
199996;clothing;No;jackets;WOMAN;Summer;Linen;Cambodia
199997;clothing;No;jackets;WOMAN;Autumn;Wool;Cambodia
199998;clothing;Yes;t-shirts;WOMAN;Winter;Acrylic;India
199999;clothing;Yes;sweaters;WOMAN;Spring;Viscose;China
200000;clothing;No;jackets;WOMAN;Winter;Wool;Bangladesh
200001;clothing;No;sweaters;WOMAN;Winter;Wool;Portugal
200002;clothing;No;jackets;MAN;Winter;Wool Blend;Turkey
200003;clothing;Yes;sweaters;WOMAN;Winter;Wool;Bangladesh
200004;clothing;No;jackets;MAN;Summer;Acrylic;Morocco
200005;clothing;No;jackets;MAN;Winter;Wool Blend;Portugal
200006;clothing;Yes;shoes;WOMAN;Autumn;Polyester;Argentina
200007;clothing;Yes;jackets;WOMAN;Autumn;Cotton;Bangladesh
200008;clothing;Yes;shoes;MAN;Spring;Linen;Vietnam
200009;clothing;Yes;jackets;WOMAN;Autumn;Wool;Bangladesh
200010;clothing;No;jackets;MAN;Autumn;Wool Blend;Brazil
200011;clothing;Yes;jackets;MAN;Autumn;Polyester;Morocco
200012;clothing;Yes;jackets;MAN;Summer;Cotton;Pakistan
200013;clothing;No;jackets;MAN;Spring;Linen;Cambodia
200014;clothing;No;jackets;WOMAN;Autumn;Acrylic;Spain
200015;clothing;No;sweaters;WOMAN;Autumn;Wool Blend;Turkey
200016;clothing;Yes;jackets;WOMAN;Winter;Wool;Portugal
200017;clothing;No;jackets;WOMAN;Spring;Linen;Morocco
200018;clothing;No;sweaters;WOMAN;Autumn;Viscose;Turkey
200019;clothing;Yes;t-shirts;MAN;Spring;Linen Blend;Pakistan
200020;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Bangladesh
200021;clothing;Yes;jackets;WOMAN;Summer;Denim;Turkey
200022;clothing;No;jackets;WOMAN;Autumn;Wool;Spain
200023;clothing;Yes;jeans;MAN;Autumn;Wool;Vietnam
200024;clothing;Yes;jeans;MAN;Spring;Viscose;Cambodia
200025;clothing;Yes;t-shirts;WOMAN;Autumn;Wool;India
200026;clothing;No;shoes;WOMAN;Winter;Cotton;Bangladesh
200027;clothing;No;shoes;WOMAN;Winter;Wool Blend;Turkey
200028;clothing;No;shoes;WOMAN;Spring;Linen Blend;Turkey
200029;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;China
200030;clothing;Yes;shoes;WOMAN;Summer;Linen Blend;India
200031;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Morocco
200032;clothing;Yes;t-shirts;MAN;Autumn;Polyester;Portugal
200033;clothing;No;jackets;MAN;Spring;Linen;Bangladesh
200034;clothing;No;jackets;MAN;Autumn;Wool;Turkey
200035;clothing;Yes;shoes;WOMAN;Winter;Wool Blend;Portugal
200036;clothing;Yes;sweaters;MAN;Autumn;Polyester;Turkey
200037;clothing;No;jackets;WOMAN;Summer;Cotton;Turkey
200038;clothing;Yes;jackets;MAN;Autumn;Cotton;China
200039;clothing;No;shoes;MAN;Spring;Cotton;Vietnam
200040;clothing;Yes;jackets;MAN;Spring;Cotton;China
200041;clothing;Yes;jackets;MAN;Autumn;Acrylic;Vietnam
200042;clothing;Yes;jackets;MAN;Autumn;Polyester;Portugal
200043;clothing;Yes;t-shirts;MAN;Winter;Acrylic;China
200044;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;China
200045;clothing;No;jackets;MAN;Winter;Cotton;Bangladesh
200046;clothing;Yes;t-shirts;MAN;Summer;Cotton;Turkey
200047;clothing;Yes;jackets;WOMAN;Spring;Linen Blend;China
200048;clothing;No;jackets;WOMAN;Winter;Wool;China
200049;clothing;No;t-shirts;WOMAN;Winter;Silk;Cambodia
200050;clothing;Yes;jackets;WOMAN;Spring;Cotton;Morocco
200051;clothing;No;t-shirts;WOMAN;Summer;Linen;Morocco
200052;clothing;Yes;shoes;MAN;Spring;Linen;Turkey
200053;clothing;Yes;sweaters;MAN;Spring;Linen;Bangladesh
200054;clothing;No;jackets;WOMAN;Winter;Wool Blend;Spain
200055;clothing;Yes;jeans;MAN;Autumn;Polyester;China
200056;clothing;Yes;jackets;MAN;Autumn;Acrylic;Bangladesh
200057;clothing;No;sweaters;WOMAN;Autumn;Wool;Turkey
200058;clothing;No;shoes;MAN;Autumn;Wool;Vietnam
200059;clothing;Yes;sweaters;WOMAN;Spring;Linen;China
200060;clothing;Yes;sweaters;WOMAN;Autumn;Cotton;China
200061;clothing;Yes;sweaters;WOMAN;Autumn;Wool;China
200062;clothing;No;t-shirts;WOMAN;Spring;Denim;Turkey
200063;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Morocco
200064;clothing;Yes;jackets;WOMAN;Winter;Wool;China
200065;clothing;Yes;shoes;WOMAN;Spring;Linen;Turkey
200066;clothing;Yes;jackets;WOMAN;Spring;Linen;China
200067;clothing;Yes;jackets;MAN;Summer;Linen;China
200068;clothing;Yes;jackets;WOMAN;Autumn;Acrylic;Morocco
200069;clothing;Yes;jackets;WOMAN;Summer;Linen;Bangladesh
200070;clothing;No;jackets;MAN;Winter;Polyester;Turkey
200071;clothing;Yes;jackets;WOMAN;Autumn;Wool;Spain
200072;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Cambodia
200073;clothing;Yes;jackets;MAN;Spring;Linen;India
200074;clothing;Yes;jackets;MAN;Spring;Cotton;Portugal
200075;clothing;Yes;jackets;WOMAN;Spring;Denim;Portugal
200076;clothing;No;shoes;WOMAN;Autumn;Wool;Bangladesh
200077;clothing;Yes;sweaters;WOMAN;Summer;Cotton;Turkey
200078;clothing;Yes;sweaters;WOMAN;Autumn;Wool;Spain
200079;clothing;No;jeans;WOMAN;Autumn;Wool Blend;China
200080;clothing;Yes;shoes;WOMAN;Spring;Linen;Bangladesh
200081;clothing;No;jeans;WOMAN;Winter;Wool Blend;China
200082;clothing;Yes;jackets;WOMAN;Winter;Viscose;China
200083;clothing;Yes;jackets;WOMAN;Summer;Linen;Spain
200084;clothing;No;jackets;MAN;Autumn;Wool Blend;Portugal
200085;clothing;No;jackets;WOMAN;Spring;Linen;China
200086;clothing;No;jackets;WOMAN;Autumn;Wool Blend;China
200087;clothing;Yes;jackets;MAN;Autumn;Wool Blend;Bangladesh
200088;clothing;Yes;shoes;MAN;Autumn;Denim;India
200089;clothing;No;jackets;WOMAN;Spring;Wool Blend;Bangladesh
200090;clothing;Yes;jackets;WOMAN;Winter;Wool;Turkey
200091;clothing;No;jeans;MAN;Autumn;Wool;China
200092;clothing;Yes;t-shirts;MAN;Spring;Cotton;Vietnam
200093;clothing;No;jackets;WOMAN;Winter;Wool;Bangladesh
200094;clothing;No;jackets;WOMAN;Winter;Cotton;Portugal
200095;clothing;No;jackets;MAN;Summer;Linen;China
200096;clothing;No;shoes;WOMAN;Spring;Polyester;Turkey
200097;clothing;No;jackets;WOMAN;Autumn;Wool Blend;Morocco
200098;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;China
200099;clothing;No;jackets;WOMAN;Spring;Cotton;India
200100;clothing;Yes;jackets;MAN;Autumn;Wool;China
200101;clothing;No;sweaters;WOMAN;Winter;Wool Blend;Bangladesh
200102;clothing;Yes;jackets;WOMAN;Spring;Cotton;Morocco
200103;clothing;Yes;jackets;WOMAN;Winter;Polyester;India
200104;clothing;Yes;jackets;WOMAN;Spring;Linen;India
200105;clothing;No;jackets;MAN;Spring;Cotton;Turkey
200106;clothing;No;jackets;MAN;Autumn;Wool Blend;Portugal
200107;clothing;No;jackets;WOMAN;Winter;Wool Blend;Vietnam
200108;clothing;No;t-shirts;MAN;Winter;Wool;Turkey
200109;clothing;No;jackets;WOMAN;Autumn;Polyester;Spain
200110;clothing;Yes;jackets;MAN;Summer;Linen;Argentina
200111;clothing;No;sweaters;WOMAN;Spring;Cotton;Turkey
200112;clothing;No;jackets;WOMAN;Winter;Wool Blend;Morocco
200113;clothing;No;jackets;MAN;Autumn;Wool Blend;China
200114;clothing;Yes;jackets;WOMAN;Summer;Cotton;Bangladesh
200115;clothing;No;jeans;WOMAN;Winter;Wool Blend;Bangladesh
200116;clothing;Yes;jackets;WOMAN;Winter;Wool;Bangladesh
200117;clothing;Yes;jackets;MAN;Summer;Linen;India
200118;clothing;No;jackets;WOMAN;Summer;Linen;China
200119;clothing;Yes;sweaters;WOMAN;Winter;Wool Blend;Bangladesh
200120;clothing;No;jackets;WOMAN;Spring;Cotton;China
200121;clothing;No;sweaters;WOMAN;Autumn;Acrylic;Bangladesh
200122;clothing;Yes;t-shirts;WOMAN;Winter;Wool Blend;Bangladesh
200123;clothing;No;jackets;WOMAN;Autumn;Polyester;China
200124;clothing;Yes;sweaters;WOMAN;Autumn;Wool Blend;India
200125;clothing;No;jackets;MAN;Spring;Linen;Cambodia
200126;clothing;No;jackets;WOMAN;Summer;Cotton;Morocco
200127;clothing;No;jackets;WOMAN;Winter;Cotton;Turkey
200128;clothing;Yes;t-shirts;WOMAN;Spring;Satin;Morocco
200129;clothing;No;jackets;WOMAN;Spring;Cotton;India
200130;clothing;No;jeans;MAN;Winter;Wool;Bangladesh
200131;clothing;Yes;jackets;WOMAN;Autumn;Wool;China
200132;clothing;No;jackets;MAN;Summer;Cotton;China
200133;clothing;No;shoes;WOMAN;Autumn;Denim;Bangladesh
200134;clothing;No;jackets;MAN;Autumn;Wool;Bangladesh
200135;clothing;No;shoes;WOMAN;Summer;Linen Blend;Brazil
200136;clothing;No;jackets;WOMAN;Winter;Satin;Bangladesh
200137;clothing;Yes;jackets;MAN;Winter;Wool;Bangladesh
200138;clothing;Yes;sweaters;WOMAN;Summer;Linen Blend;Bangladesh
200139;clothing;No;t-shirts;WOMAN;Winter;Wool Blend;Bangladesh
200140;clothing;No;sweaters;WOMAN;Winter;Polyester;Bangladesh
200141;clothing;No;jackets;MAN;Autumn;Polyester;Portugal
200142;clothing;Yes;t-shirts;WOMAN;Winter;Acrylic;Cambodia
200143;clothing;Yes;jackets;WOMAN;Winter;Cotton;Turkey
200144;clothing;Yes;jackets;MAN;Autumn;Wool Blend;Cambodia
200145;clothing;Yes;jackets;WOMAN;Spring;Cotton;Bangladesh
200146;clothing;Yes;jackets;WOMAN;Summer;Cotton;Pakistan
200147;clothing;No;jackets;WOMAN;Summer;Polyester;China
200148;clothing;Yes;jackets;MAN;Spring;Wool Blend;Bangladesh
200149;clothing;Yes;jackets;WOMAN;Winter;Wool;Spain
200150;clothing;No;sweaters;WOMAN;Spring;Denim;Turkey
200151;clothing;Yes;jackets;WOMAN;Spring;Wool;China
200152;clothing;No;shoes;WOMAN;Autumn;Wool;India
200153;clothing;Yes;sweaters;WOMAN;Winter;Wool Blend;Cambodia
200154;clothing;No;jackets;MAN;Autumn;Polyester;Bangladesh
200155;clothing;Yes;t-shirts;WOMAN;Autumn;Wool Blend;Spain
200156;clothing;No;sweaters;WOMAN;Spring;Linen Blend;India
200157;clothing;No;jackets;WOMAN;Winter;Wool Blend;Morocco
200158;clothing;No;t-shirts;WOMAN;Winter;Cotton;Turkey
200159;clothing;Yes;jackets;WOMAN;Autumn;Wool;Cambodia
200160;clothing;No;jackets;WOMAN;Summer;Linen Blend;China
200161;clothing;Yes;jackets;WOMAN;Autumn;Viscose;Bangladesh
200162;clothing;Yes;jackets;WOMAN;Summer;Cotton;China
200163;clothing;Yes;jackets;WOMAN;Spring;Polyester;Morocco
200164;clothing;Yes;jackets;MAN;Autumn;Wool;Bangladesh
200165;clothing;No;jackets;WOMAN;Winter;Wool Blend;Turkey
200166;clothing;Yes;t-shirts;MAN;Summer;Linen;Turkey
200167;clothing;No;jackets;WOMAN;Spring;Linen;Bangladesh
200168;clothing;No;shoes;MAN;Autumn;Wool Blend;China
200169;clothing;No;shoes;WOMAN;Autumn;Cotton;India
200170;clothing;Yes;jackets;WOMAN;Autumn;Wool Blend;Morocco
200171;clothing;No;jackets;MAN;Autumn;Denim;Vietnam
200172;clothing;No;jackets;MAN;Autumn;Polyester;Vietnam
200173;clothing;Yes;jackets;WOMAN;Autumn;Denim;Bangladesh
200174;clothing;Yes;t-shirts;MAN;Summer;Linen;Turkey
200175;clothing;Yes;t-shirts;MAN;Autumn;Denim;India
200176;clothing;Yes;sweaters;WOMAN;Spring;Cotton;India
200177;clothing;No;sweaters;WOMAN;Winter;Wool Blend;Turkey
200178;clothing;No;jackets;WOMAN;Spring;Linen;Spain
200179;clothing;Yes;jackets;MAN;Winter;Wool;Morocco
200180;clothing;No;sweaters;WOMAN;Autumn;Wool Blend;Bangladesh
200181;clothing;Yes;shoes;WOMAN;Summer;Denim;India
200182;clothing;Yes;sweaters;WOMAN;Autumn;Wool;Bangladesh
200183;clothing;No;t-shirts;MAN;Winter;Wool Blend;Pakistan
200184;clothing;No;jackets;WOMAN;Spring;Linen;Vietnam
200185;clothing;Yes;jackets;WOMAN;Autumn;Polyester;Portugal
200186;clothing;Yes;jackets;MAN;Winter;Wool;Portugal
200187;clothing;Yes;shoes;WOMAN;Spring;Linen Blend;Bangladesh
